"performance_rule_id","card_id","base_spend_amount","base_spend_to","period_term","period_unit","period_unit_value","method","discounted_spend_counts_for_performance","discounted_spend_count_ratio","source_text","exported_at"
"naver-card-2337-performance-1","naver-card-2337","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 내가 선택한 주유소에서 10% 전월 이용금액이 40만원인 경우, 주유 서비스 월 이용금액 한도는 15만원으로 선택 정유사 주유 이용금액 15만원의 10%인 1만 5천원까지 할인 가능 차량서비스, 생활서비스의 경우 각 영역별 이용금액은 통합하여 한도 내에서 제공됩니다. 용카드 정보: 신한카드 Deep Oil 신용카드 신한카드 Deep Oil 공지 주차장/정비소 10% 결제일 할인 연회비 국내 1만원, 해외 1만3천원 신규","2026-06-11T13:04:13.065Z"
"naver-card-10218-performance-1","naver-card-10218","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 전기차 충전요금 최대 50% 캐시백 주차앱 5천원 캐시백 전월 이용금액에 따라 제공되는 캐시백 한도 내에서 적용되며 잔여 캐시백 한도는 이월되지 않습니다. 캐시백 한도가 소진되는 경우 서비스가 제공되지 않습니다. 간편결제로 결제 시 가맹점명이 해당 0% 지급 신한카드 K-패스 신한카드 Simple Plan+ 신규 회원 최대 100% 지급 부가혜택 및 통합할인한도 [카드발급 유의사항] 가족카드는 발급이 불가합니다. 후불교","2026-06-11T13:04:13.065Z"
"naver-card-1571-performance-1","naver-card-1571","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 국내 주유소 리터당 40~1 전월 이용금액 50만원 미만 : 리터당 주유소 40P / 충전소 10P 전월 이용금액 50만원 이상 100만원 미만 : 리터당 주유소 80P / 충전소 20P 전월 이용금액 100만원 이상 2 국내 충전소 리터당 10~50P 적립 온라인 신청 주요혜택 연회비지원 주유 프리미엄 쇼핑 오토 다른 주유 할인 혜택 신한카드 Deep Oil 신규 회원 최대 100% 지급 신한카드 경차사랑 Life 주","2026-06-11T13:04:13.065Z"
"naver-card-10589-performance-1","naver-card-10589","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 국내 이용금액 1% 할인 해외 이용 실적 한도 없는 할인 카드 연회비 국내 1만5천원, 해외 1만8천원, 가족겸용 없음 신규 회원 최대 100% 지급 기준실적 조건없음 혜택요약 국내 용카드 정보: 신한카드 Simple Plan 신용카드 신한카드 Simple Plan 공지 무실적 한도 없는 할인 카드 연회비 국내 1만5천원, 해외 1만8천원, 가족겸용 없음 신규 회원 최대 100% 지급 기준실적 조건없음 혜택요약 국내 이용금액 1% 할인 해외","2026-06-11T13:04:13.065Z"
"naver-card-10355-performance-1","naver-card-10355","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 대중교통 10% 결제일 할인 간편결제 5% 결제일 할인 온라인 신 실적 직전 1개월 합계 30만원 이상 혜택요약 대중교통 10% 결제일 할인 간편결제 5% 결제일 할인 온라인 신청 주요혜택 대중교통 간편결제 외식 네이버 신용카드 정보: 신한카드 K-패스 신용카드 신한카드 K-패스 공지 OTT 5% 결제일 할인 연회비 국내 7천원, 해외 1만원 기준실적 직전 1개월 합계 30만원 이상 혜택요약 대중교통 10% 결제일 할인","2026-06-11T13:04:13.065Z"
"naver-card-10590-performance-1","naver-card-10590","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 국내 이용금액 1.5% 할인 해외 이용 전월 이용금액이 전월 이용금액에 반영됩니다. (단, 모바일 후불 교통카드 이용금액은 전월 이용금액이 반영됩니다.) - 1분기 : 1~3월 / 2분기 : 4~6월 / 3분기 : 7~9월 / 4분기 : 10~12월 ※ 거래 후 취소금액은 국내 거래의 경우 최초 승 신한카드 Simple Plan+ 신용카드 신한카드 Simple Plan+ 공지 무실적 한도 없는 1.5% 할인 카드 연회비 국내 4만7천원, 해외","2026-06-11T13:04:13.065Z"
"naver-card-10176-performance-1","naver-card-10176","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 수수료 없이 3개월, 6 실적 조건없음 혜택요약 수수료 없이 3개월, 6개월로 나누기 이용금액에 따라 나누기 납부혜택! 온라인 신청 주요혜택 연회비지원 납부 혜택 다른 LO 대 100% 지급 LG U+ X LOCA 롯데백화점 롯데카드 신규 회원 최대 100% 지급 부가혜택 및 통합할인한도 [연회비] 국내전용, 해외겸용(MASTER/AMEX): 20,000원 가족카드: 13,000원 [LOCA 나누기 혜택 기준] LOCA 나누기 카드로 결제한","2026-06-11T13:04:13.065Z"
"naver-card-3856-performance-1","naver-card-3856","1500000","1500000","before","month","1","sum","excluded","0","전월실적 없이 0.5% 할인은 기본! 국내외 가맹점에서 최대 1% 할인 전월실적 없이 0.5% 할인은 기본! 쇼핑 쇼핑 업종 최대 1% 결제일 할인 쇼핑 업종 최대 1% 결제일 할인 카페/베이커 ASSIC (로카 클래식) 신용카드 LOCA CLASSIC (로카 클래식) 공지 24시간 온라인 간편 발급 연회비 국내 2만원, 해외 2만원 기준실적 직전 1개월 합계 1백50만원 이상 혜택요약 전월 실적 없이 0.5% 기본 할인 국내외 가맹점 최대 1% 특별할인 온라인 신청","2026-06-11T13:04:13.065Z"
"naver-card-10033-performance-1","naver-card-10033","0","","before","month","1","sum","excluded","0","기준실적 조건없음 혜택요약 한도 없이 최대 2% 로카코인 적립! 금융서비스 이자납부 가능 로카코인적립 온라인 신청 실적 조건없음 혜택요약 한도 없이 최대 2% 로카코인 적립! 금융서비스 이자납부 가능 로카코인적립 온라인 신청 주요혜택 포인트/캐시백 다른 LOCA 대 100% 지급 LG U+ X LOCA 롯데백화점 롯데카드 신규 회원 최대 100% 지급 부가혜택 및 통합할인한도 [연회비] 국내전용, 해외겸용(MASTER/VISA/AMEX): 20,000원 가족카드: 없음","2026-06-11T13:04:13.065Z"
"naver-card-10029-performance-1","naver-card-10029","750000","750000","before","month","1","sum","excluded","0","전월실적 없이 0.5% 할인은 기본! 온라인 결제 시 1.5% 결제일 할인 국내외 가맹점에서 최대 1% 할인 전월실적 없이 0.5% 할인은 기본! 온라인 결제 시 1.5% 결제일 할인 바 네이버 신용카드 정보: LOCA 100 신용카드 LOCA 100 공지 온라인 1.5% 결제일 할인 연회비 국내 2만원, 해외 2만원, 가족겸용 없음 기준실적 직전 1개월 합계 75만원 이상 혜택요약 국내외 가맹점 최대 1% 할인! 최대 6만원 Flex Voucher 온라인 신청 주요혜","2026-06-11T13:04:13.065Z"
"naver-card-10256-performance-1","naver-card-10256","500000","500000","before","month","1","sum","excluded","0","전월실적/할인한도없이 해외 1% 할인 전월실적/할인한도없이 해외 1% 할인 렌탈 렌탈 10% 결제일할인 렌탈 10% 결제일할인 통신 이동통신 10% 결제일할인 이동통신 10% 결제일할인 쇼핑 온라인쇼핑몰멤버십 10% 결제일할 드 정보: 삼성 iD VITA 카드 신용카드 삼성 iD VITA 카드 공지 의료,보험,뷰티등 연최대 66만원할인 연회비 국내 2만원, 해외 2만원 기준실적 직전 1개월 합계 50만원 이상 혜택요약 병/의원, 약국 20% 할인 생명보험, 손해보험 1","2026-06-11T13:04:13.065Z"
"naver-card-10184-performance-1","naver-card-10184","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 동물병원, 반려동물쇼핑몰 30%할인 펫보험10%할인, 스트 전월 이용금액 기준 : 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음) [전 이버 신용카드 정보: 삼성 iD PET 카드 신용카드 삼성 iD PET 카드 공지 반려동물 병원부터 펫보험","2026-06-11T13:04:13.065Z"
"naver-card-10462-performance-1","naver-card-10462","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 SK에너지 주유 10% 할인 전월 이용금액 기준: 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음) [전 ON 카드 (SK에너지) 신용카드 삼성 iD STATION 카드 (SK에너지) 공지 연 최대 42만원 주유 할인 연회비 국내 1만5천원,","2026-06-11T13:04:13.065Z"
"naver-card-10126-performance-1","naver-card-10126","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 주유 건별 10,000원 할인/ 주차장·대리운전·통행료 10% 할 전월 이용금액 기준 : 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음) [전 카드 정보: 삼성 iD ENERGY 카드 신용카드 삼성 iD ENERGY 카드 공지 주유 건별 1만","2026-06-11T13:04:13.065Z"
"naver-card-10237-performance-1","naver-card-10237","500000","500000","before","month","1","sum","excluded","0","전월실적/적립한도 없이 전월실적/적립한도 없이 빅포인트적립! 온라인 신청 주요혜택 바우처 포인트/캐시백 문화 쇼핑 영화 다른 삼성 iD 카드 삼성 iD SIMPLE 카드 신규 회원 최대 100% 지급 삼성 iD 카드 (SK에너지) 신규 회원 최대 100% 지급 삼성 iD ALL 카드 삼성 iD ONE 카드 여행/쇼핑 할인의 설렘을 가득 채운 한장의 카드 바우처 기프트 서비스(연 3회) 기프트 서비스(연 3회) 포인트/캐시백 국내외 가맹점 최대 2% 빅포인트적립 국내외","2026-06-11T13:04:13.065Z"
"naver-card-10103-performance-1","naver-card-10103","400000","400000","before","month","1","sum","excluded","0","전월실적없이 0.5%할인 /할인점최대5%,관리비최대1 전월실적없이 0.5%할인 /할인점최대5%,관리비최대1만원 할인 온라인 신청 주요혜택 주유 쇼핑 대형마트 통신 관리비 다른 삼성 iD 카드 삼성 iD SIMPLE 카드 신규 회원 최대 10 네이버 신용카드 정보: 삼성 iD ALL 카드 신용카드 삼성 iD ALL 카드 공지 신경쓰지 않아도 알아서 할인! 연회비 국내 2만원, 해외 2만원 기준실적 직전 1개월 합계 40만원 이상 혜택요약 국내외가맹점 전월실적없이 0.5%","2026-06-11T13:04:13.065Z"
"naver-card-10406-performance-1","naver-card-10406","500000","500000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 50만원 이상 혜택요약 백화점·할인점 빅포인트 10% 적립/ 아파트관리비도 학원비도 빅포 전월 이용금액 기준] 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음) [연 48만원 적립 연회비 국내 5만원, 해외 5만원 기준실적 직전 1개월 합계 50만원 이상 혜택요약 백","2026-06-11T13:04:13.065Z"
"naver-card-10523-performance-1","naver-card-10523","300000","300000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 30만원 이상 혜택요약 음식점 월~목5%금토일10%할인 또 전월 이용금액 기준 : 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액(단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음) [전 보: 삼성 iD SELECT ON 카드 신용카드 삼성 iD SELECT ON 카드 공지 내 주말은 금토일, 할인은 더블로! 연회비","2026-06-11T13:04:13.065Z"
"naver-card-2348-performance-1","naver-card-2348","300000","300000","before","month","1","sum","excluded","0","전월실적 30~70만원 구간의 할인한도가 제공됩니다. 교통이용금액은 전전월 이용금액 기준이며, 해외 이용금액은 매입일자를 기준으로 적용됩니다. 할인 서비스는 전월 이용금액 구간에 따라 제공된 서비스별 월 할인한도 내에서 제공됩니다. [보험료 서비스 할인한도] 보험료 결제금액별 할인한도(제공한도 연 1회로 모두 동일함) - 보험료 결제금액 편의점 10% 할인 편의점 10% 할인 의료 병원/약국 10% 할인 병원/약국 10% 할인 카페/베이커리 커피전문점 10% 할인 커피","2026-06-11T13:04:13.065Z"
"naver-card-10485-performance-1","naver-card-10485","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 넷플릭스, 네이버플 전월 이용금액 120만원 이상 150만원 미만일 경우 최대 7만원, 150만원 이상 180만원 미만일 경우 최대 7만3천원 혜택 한도가 제공됩니다. ※ 서비스 대상 가맹점이 온라인 가맹점일 경 Discount Plan+ 신용카드 신한카드 Discount Plan+ 공지 공과금/통신요금 10% 결제일 할인 연회비 국내 5만원, 해외 5만원, 가족겸용 없음 신규 회원 최대 100% 지급 기준실적 직전 1","2026-06-11T13:04:13.065Z"
"naver-card-10490-performance-1","naver-card-10490","400000","400000","before","month","1","sum","excluded","0","기준실적 직전 1개월 합계 40만원 이상 혜택요약 넷플릭스, 전월 이용금액 기준] ※ 전월 이용금액은 ‘신한카드 Discount Plan’의 전월(1일~말일) 거래 시점 이용금액(일시불 +할부)을 기준으로 반영됩니다. - 해외 이용금액은 매입일자를 기준으로 반영됩니다. - 교통 정보: 신한카드 Discount Plan 신용카드 신한카드 Discount Plan 공지 주유 5% 결제일 할인 연회비 국내 1만5천원, 해외 1만5천원, 가족겸용 없음 신규 회원 최대 100%","2026-06-11T13:04:13.065Z"
