"performance_rule_id","card_id","base_spend_amount","base_spend_period","base_spend_method","discounted_spend_counts_for_performance","discounted_spend_count_ratio","base_spend_description","exported_at"
"naver-card-1773-performance-1","naver-card-1773","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10305-performance-1","naver-card-10305","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10567-performance-1","naver-card-10567","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10555-performance-1","naver-card-10555","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10277-performance-1","naver-card-10277","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10505-performance-1","naver-card-10505","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10577-performance-1","naver-card-10577","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10241-performance-1","naver-card-10241","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10438-performance-1","naver-card-10438","1000000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10029-performance-1","naver-card-10029","750000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10477-performance-1","naver-card-10477","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10211-performance-1","naver-card-10211","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10458-performance-1","naver-card-10458","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-3258-performance-1","naver-card-3258","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10404-performance-1","naver-card-10404","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-4096-performance-1","naver-card-4096","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10559-performance-1","naver-card-10559","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10546-performance-1","naver-card-10546","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10445-performance-1","naver-card-10445","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10630-performance-1","naver-card-10630","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10419-performance-1","naver-card-10419","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10583-performance-1","naver-card-10583","400000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10571-performance-1","naver-card-10571","1000000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10543-performance-1","naver-card-10543","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10632-performance-1","naver-card-10632","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10495-performance-1","naver-card-10495","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10629-performance-1","naver-card-10629","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-2414-performance-1","naver-card-2414","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10437-performance-1","naver-card-10437","1000000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10539-performance-1","naver-card-10539","200000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10631-performance-1","naver-card-10631","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10541-performance-1","naver-card-10541","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10542-performance-1","naver-card-10542","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10322-performance-1","naver-card-10322","0","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10345-performance-1","naver-card-10345","300000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
"naver-card-10387-performance-1","naver-card-10387","500000","직전 1개월","합계","unknown","","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","2026-06-11T11:14:42.801Z"
