"card_id","source_card_id","card_name","issuer","card_type","status","review_status","summary","annual_fee","previous_spend","advertised_benefit","monthly_cap","last_verified_at","best_for","cautions","strengths","weaknesses","exported_at"
"naver-card-10256","10256","삼성 iD VITA 카드","삼성","credit","active","needs_review","병/의원, 약국 20% 할인","20000","500000","병/의원, 약국 20% 할인","32000","2026-06-10","의료 | 금융 | 대형마트","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","의료, 금융, 대형마트 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10589","10589","신한카드 Simple Plan","신한","credit","active","needs_review","국내 이용금액 1% 할인","15000","0","국내 이용금액 1% 할인","10000","2026-06-10","언제나할인 | 납부 혜택","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 납부 혜택 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10451","10451","IBK 포인트 신용카드","IB","credit","active","needs_review","국내 50만원 이상 5만 포인트 적립","21000","500000","국내 50만원 이상 5만 포인트 적립","10000","2026-06-10","포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10268","10268","BC 바로 K-패스 카드","BC","credit","active","needs_review","대중교통, OTT 결제일 15% 할인","6000","300000","대중교통, OTT 결제일 15% 할인","20000","2026-06-10","대중교통 | 편의점 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","대중교통, 편의점, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10463","10463","삼성 iD STATION 카드 (GS칼텍스)","삼성","credit","active","needs_review","GS칼텍스 주유 10% 할인","15000","400000","GS칼텍스 주유 10% 할인","20000","2026-06-10","주유 | 통신 | 편의점","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","주유, 통신, 편의점 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10236","10236","THE iD. PLATINUM (포인트)","삼성","credit","active","needs_review","5가지 기프트 중 택1","215000","500000","5가지 기프트 중 택1","24000","2026-06-10","바우처 | 포인트/캐시백 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10592","10592","SK 주유 400 우리카드","우리","credit","active","needs_review","SK 주유소 L당 청구할인","25000","400000","SK 주유소 L당 청구할인","20000","2026-06-10","주유 | 편의점 | 카페/베이커리","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","주유, 편의점, 카페/베이커리 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-3896","3896","taptap SHOPPING","삼성","credit","active","needs_review","온·오프라인쇼핑 연최대 48만원 할인","10000","300000","온·오프라인쇼핑 연최대 48만원 할인","15000","2026-06-10","쇼핑 | 대형마트 | 언제나할인","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 대형마트, 언제나할인 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10049","10049","아메리칸 엑스프레스 리저브","삼성","credit","active","needs_review","메탈플레이트 기본 제공","150000","1000000","메탈플레이트 기본 제공","48000","2026-06-10","바우처 | 포인트/캐시백 | 외식","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 외식 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10590","10590","신한카드 Simple Plan+","신한","credit","active","needs_review","국내 이용금액 1.5% 할인","47000","0","국내 이용금액 1.5% 할인","10000","2026-06-10","언제나할인 | 포인트/캐시백 | 납부 혜택","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","언제나할인, 포인트/캐시백, 납부 혜택 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10450","10450","IBK 포인트 3.8 신용카드","IB","credit","active","needs_review","국내 가맹점 1.5% 적립","37000","500000","국내 가맹점 1.5% 적립","10000","2026-06-10","포인트/캐시백","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","포인트/캐시백 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10235","10235","THE iD. TITANIUM (포인트)","삼성","credit","active","needs_review","5가지 기프트 중 택2/","695000","500000","5가지 기프트 중 택2/","16000","2026-06-10","바우처 | 포인트/캐시백 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10568","10568","THE 1(스카이패스)","삼성","credit","active","needs_review","호텔식사권, 상품권 등 기프트서비스/","245000","500000","호텔식사권, 상품권 등 기프트서비스/","32000","2026-06-10","바우처 | 항공마일리지 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 항공마일리지, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10579","10579","Toss Mobile x LOCA","롯데","credit","active","needs_review","통신요금 최대 2만원 결제일 할인","20000","300000","통신요금 최대 2만원 결제일 할인","10000","2026-06-10","통신","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","통신 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10184","10184","삼성 iD PET 카드","삼성","credit","active","needs_review","동물병원, 반려동물쇼핑몰 30%할인","15000","400000","동물병원, 반려동물쇼핑몰 30%할인","20000","2026-06-10","금융 | 쇼핑 | 간편결제","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","금융, 쇼핑, 간편결제 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-3878","3878","DailyWith (데일리위드)카드","IB","credit","active","needs_review","6대생활영역 온라인쇼핑/음식점/병원등","10000","500000","6대생활영역 온라인쇼핑/음식점/병원등","32000","2026-06-10","대형마트 | 외식 | 쇼핑","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","대형마트, 외식, 쇼핑 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10349","10349","K-패스 삼성카드","삼성","credit","active","needs_review","대중교통 10%, 커피 20%할인","10000","400000","대중교통 10%, 커피 20%할인","20000","2026-06-10","대중교통 | 카페/베이커리 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","대중교통, 카페/베이커리, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10311","10311","모니모A 카드","삼성","credit","active","needs_review","온라인쇼핑몰 최대2%모니머니리워드적립","10000","300000","온라인쇼핑몰 최대2%모니머니리워드적립","20000","2026-06-10","주유 | 금융 | 레저","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","주유, 금융, 레저 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-3857","3857","taptap DIGITAL","삼성","credit","active","needs_review","온라인 간편결제 연최대 24만원할인/","10000","240000","온라인 간편결제 연최대 24만원할인/","20000","2026-06-10","쇼핑 | 간편결제 | 문화","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 간편결제, 문화 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10550","10550","THE iD. 1st","삼성","credit","active","needs_review","프리미엄영역 최대 15만원할인기프트/","150000","150000","프리미엄영역 최대 15만원할인기프트/","20000","2026-06-10","쇼핑 | 레저 | 의료","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","쇼핑, 레저, 의료 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
"naver-card-10315","10315","ALL 우리카드 Infinite","우리","credit","active","needs_review","1만 4천 ALL 리워드 포인트 제공","500000","500000","1만 4천 ALL 리워드 포인트 제공","16000","2026-06-10","바우처 | 포인트/캐시백 | 프리미엄","네이버 카드 검색 원본을 기준으로 만든 임시 랭킹 데이터입니다. | 통합 할인한도, 실적 제외, 할인받은 매출의 실적 포함 여부는 공식 상품설명서로 추가 검증이 필요합니다.","바우처, 포인트/캐시백, 프리미엄 영역 혜택 정보가 수집되었습니다.","상세 한도와 제외 조건은 아직 검증 전입니다.","2026-06-11T11:14:42.801Z"
